ID,Is_Lead
3Q7IVVT3,0.42045587
KMUVASHJ,0.04594608
RIVYU263,0.8137492
HZEWXDNV,0.87250835
THFBUBAL,0.051893353
FPSRNF2Q,0.06326121
PW2I9RRW,0.41731355
GREBMRBK,0.6295124
KUD6NG6H,0.18354616
DSEDAU5M,0.46434256
N4XOSYVH,0.069981076
VKG63PRN,0.2689474
OY7VK7XM,0.05190449
NQLLMYGC,0.051699005
8AAQECNB,0.18196714
ZALNPVUU,0.06991749
9NHWHWU8,0.051792048
KBS56KDW,0.16497608
BJW6O8EY,0.051903896
PWFIXFHL,0.021862887
DMPJ6AAU,0.45494908
B8QYUMVP,0.052913792
FGCXNSHA,0.29435045
3KXGRLXO,0.047808465
BU5NSLNZ,0.8195885
5YSNEB5B,0.32909447
KNW7Y8LN,0.21774803
DIRZHJPU,0.21032855
DNQY2JFJ,0.090420544
QP5VHMGY,0.04736308
B729ZCKU,0.27512544
LE6MNKGY,0.051793195
4SX3BJXE,0.25548553
KGY3BDQC,0.05173359
85DZFNXB,0.023135627
4T8X8JSZ,0.15535259
4MYGZMPY,0.123991504
EASTKYLA,0.063777
4BHHDVUB,0.12545338
VD7HXTVB,0.0653612
YBN5M73K,0.20237115
R7FSDXTF,0.85116255
EMS9NUNR,0.021148961
LU6U9GFT,0.053287804
AUWZ9Y8X,0.92194384
NFMQ4SYS,0.046441972
ALNJODZP,0.0597147
MBBUWDEI,0.052185085
EY9MUA2V,0.066843845
A9NWPDD8,0.021275822
6QKWYD5X,0.050581947
URSHI7WR,0.07167694
SVSAB2NU,0.05274929
CZL3AUKT,0.024342235
VKITDNN4,0.56751955
48RT5DDU,0.39967692
JF7TQOB2,0.824464
7G2TUZJY,0.025277888
4VVMZQQZ,0.10035737
GFMVACCH,0.19612287
B4RUTDKZ,0.28163147
GRNNWY5G,0.8593325
CHFSO8H3,0.052005276
NHTRGPKO,0.058319144
D8RPVDPH,0.053036
GRS6VRJJ,0.052028283
7GFB8ENL,0.25929093
L6CL5S74,0.05343193
VXGLZVHA,0.07169582
HSDXSFRR,0.25924248
74AXIANP,0.06717554
9P2NRXDU,0.06911759
FF4USODD,0.3675149
XM5NFC6C,0.33434814
BG4V5SSO,0.83689904
5CFCXXMK,0.38480198
HW9LRTEI,0.5572321
UVG2MJPW,0.060413048
G8ROKGPC,0.16324684
SGHYXN3X,0.45439228
LVET4K78,0.37369603
QYAAASRP,0.08123681
NW7TNRYE,0.43497604
MTTFGEQC,0.17100874
JHYPYTSH,0.023498982
BTDT7MRP,0.20748089
HQX9JDM7,0.05309715
CIVQYLHZ,0.10773782
JPKPFEDA,0.053531334
GEM5PRGV,0.022273872
7IBX6OGM,0.052673064
7MZZ5TRC,0.46243012
6EIJRENE,0.06750493
4TR9BRRI,0.052411232
HPS9JDUK,0.18482032
5W3GKXCN,0.052726485
C7X5HPOZ,0.075009234
FMAPMPXZ,0.8571743
JYMHS8TJ,0.06212353
RN5PBKK6,0.82956165
X6TECQQE,0.09112828
FMNSWYBO,0.052192654
58NQKNN3,0.47407
SZT5HJGR,0.07273852
A3BFJZ3V,0.05404938
PM28SSYR,0.09191361
TXYNEPQX,0.059132826
DVB3PN8X,0.25911713
GMRMRQBE,0.99577785
Z5XLEGPX,0.22109202
HHWK5AFE,0.35654476
ZNYGBBDV,0.40587422
RGCQSEUL,0.13936925
92V6HQW3,0.02692459
4XT4DU7I,0.023355799
DLL8VGFK,0.051666897
ENQFDTTU,0.05199942
BYL2VUOT,0.14163089
LNXK3XQQ,0.8409538
TL8U5KUB,0.03725519
QIWEEC5X,0.0914782
KHM3NWYW,0.2888975
HVZVUD6Q,0.051221423
R4EVJFPH,0.5290976
PTKHACSQ,0.0617181
V7TTB7I6,0.29472196
MEZUYZSB,0.48317343
FJSRNSEQ,0.19336928
VVPWUUHF,0.06129075
N5OMAK6Y,0.3022423
I6RKLHFD,0.108982906
EAVAWJZM,0.06500663
CEDN9JMJ,0.0630679
9A8ZCTOB,0.051382944
NNDWC4YP,0.994765
YFEH6STM,0.045572065
8FTIXENO,0.051339224
ZZXY4VCG,0.05166318
NWLYPVKD,0.4529954
JPBHEGUK,0.14799896
M5VRYNUL,0.7278878
Z7E8YKNE,0.051404066
22AECHPK,0.2247643
K8JDQCXR,0.15333092
FMADWTXR,0.020673482
CDJA8S57,0.050307333
UCE7AQUX,0.05225818
9BYA7FI4,0.14791176
SRKV592F,0.4910329
ZUYP9SJQ,0.8153311
BLSVCA4G,0.46286476
7P2WKCSQ,0.049098022
3B4MHUUE,0.23236477
6E2VKSVQ,0.051877864
9DHRCDPJ,0.13007219
EVZPTJRX,0.052610658
PXMVQUXC,0.05824071
EPGYIGQM,0.05302416
JWYMTEMV,0.55915314
GQRKTFUT,0.32826495
DASDXELN,0.052176546
BZC9GHOY,0.061662562
NAXUMLJK,0.046615336
ES28ZMZG,0.092975885
MDYAVFK8,0.02348783
WQKHT2LP,0.32562187
SJX8YC7L,0.15553905
BGSXWZYJ,0.021140845
EVCEFOBI,0.08681017
EQMQ7PEM,0.046874374
MBEWFZNL,0.07382445
3BQKUJ9W,0.05693315
42SSYBJR,0.052569605
UWKHQDAV,0.120827265
2N6WPZCJ,0.08052427
BPRNHQRE,0.8450531
JFKMHKJE,0.05234892
BAJGAUHX,0.05236613
K3KXTFJZ,0.05192984
FQGFFVTM,0.09761687
CTFONTES,0.8346356
KHGH9FMB,0.8171481
Z8LQR7EY,0.5257444
9UZFVCMO,0.84518534
EC3B4BF8,0.0512796
XZR3XOPD,0.4775153
JLOK6T7M,0.38133925
YGAEXOKH,0.8005517
XLYVWYCY,0.052403644
MXVH3JAV,0.14531921
ACNLMZOS,0.02246884
AV9UGLF5,0.049758464
VBPPQHN9,0.05151374
FELGDT6G,0.85908663
8VSQ7PCF,0.049917296
KRZNEZAZ,0.835345
2G8C7GDQ,0.43979746
APSPO6EL,0.46826604
CDOP9SDW,0.33877218
QRLMRNTC,0.8662327
DTXZKKJZ,0.16854751
QTP9SAEP,0.056648493
SRACAQBT,0.024698906
GVMRJHNQ,0.09722053
EZ6AHWIG,0.17970103
KBT6YOY3,0.052051965
KYOUS2VP,0.825801
7ICCFNRD,0.9962243
FPZULGAC,0.056038532
BG8ILU94,0.05283824
JMUTAEZN,0.4273573
9LSX2FR4,0.84586865
MVKDDLIH,0.07919631
ZSYPTCDJ,0.076645784
DCBKGYA5,0.06904774
ARFHA6CZ,0.021279754
GTYFYM2T,0.051789727
VEY6UPKY,0.052008525
77CN3R6U,0.061707105
KCKGMQMG,0.8464732
MRTHE7YE,0.8608759
4SXWTYHH,0.83679795
3P9WETSH,0.051423788
4QRAYTBC,0.16933228
WVJGTEGD,0.0531348
E3ASPNTX,0.05195709
RCS3AV7U,0.06349012
BUQBVTHR,0.058091026
YTYEKAZC,0.08612211
C4STADFY,0.052176997
JWWBBDTX,0.04558727
GRMYRTXP,0.056804735
PWKV9OBO,0.101900585
WBW2HNEM,0.2465198
S3XGEHZD,0.046771877
WKG8SYON,0.84544927
UDPW7M7W,0.26514527
KE9B9GCM,0.05483393
79MXAPDV,0.49968272
YYKLJYI4,0.05159534
D2YJVJYX,0.065832496
GEUNQVH4,0.20579788
3XENC8LC,0.79995394
CZHXROVV,0.4200289
DYGOTYNL,0.054501504
IKSGJWR7,0.05753971
GOH8TZFO,0.046452254
CJNSXJJR,0.030566558
BZYSWDLQ,0.19267353
HBZX59BQ,0.59004533
VVBOJFDR,0.05648615
KFFCHVF4,0.05241269
KMNU7T3V,0.053294294
KFFJME39,0.061099406
BB4E836T,0.27868903
YUUEADUZ,0.022664683
DIVQBENB,0.052057166
CR2W3WAT,0.05276424
X4VHDEZW,0.83929265
EPFEBPZU,0.066486835
ZOJU2TPA,0.83779216
BDUZG6Z2,0.459954
KDBIMWOL,0.3620757
P8YTYVBP,0.05221776
XNRY6DJJ,0.4507814
QPRHOAQ3,0.022080384
GBWKVSUM,0.025027908
53QQEOB3,0.17959775
B433XHVW,0.19508064
D4S2ODUZ,0.062030785
3GSYVXHZ,0.15251619
HFHRXEOS,0.08498188
MMDOUISH,0.27442673
52CC6FXO,0.19934277
YYQ8KW8T,0.051541373
4VZUCAXR,0.05183366
P2JIEQES,0.052332357
AUFDYBCT,0.4199101
2YXECGJR,0.21381526
RBAHCYQ7,0.16683915
5D72RQPG,0.15537512
JV5XUBPL,0.06298803
QVBSUVGA,0.051812388
NKH7WQG2,0.05235013
G2BNEGU4,0.16377811
BZK6YTOY,0.048004895
YHGNRAMC,0.053096242
JZZQTFYF,0.08742474
PS3VFVZS,0.051727526
AY2RTSYY,0.40810874
99WMKLBJ,0.051622238
86QAU4UA,0.067698255
JF7FKQN7,0.090551645
EJKBD7QQ,0.15866761
9D23FVP9,0.05230509
IAVPB2SP,0.2953086
BAPQCIRL,0.839726
DZXZWKZT,0.47317508
XMWSTXB2,0.044286888
5PWAAGTZ,0.052859843
8ZMRI3RZ,0.021566909
CVLIWSS9,0.12624282
QCHQGRMT,0.83960545
NKL3WQ9S,0.46374288
VRP3Z4MX,0.05146671
3GOVSFX9,0.16223164
JNZQJTSH,0.0530393
MKZBGE9B,0.31169695
B75PTX9Z,0.05086825
UAO3XYMS,0.49213678
GTHXVMHL,0.2564192
JGQCSY86,0.021024166
WTTCY2PA,0.050325077
FDYPCG6P,0.051459093
HR95X862,0.5345759
DFHSZUIY,0.05219912
XT7T9EMB,0.85867697
BMULLMTC,0.059213907
C5GCICU7,0.09878434
KUNKUFBV,0.30646172
HVKPD4NP,0.83501846
8JEBI5BQ,0.16931324
ETYZRD4J,0.052224915
6QKLQGEU,0.84607804
JUQCVZOY,0.020936983
KC6MZNTS,0.50528085
UXX3SWWK,0.052905105
2WD7NFBX,0.057955872
OP8XRFLA,0.092037246
GSQJWKGS,0.06439434
KXJZMX9R,0.07818585
NJIZZOC7,0.12555641
MDTX8GGE,0.2691072
R6EWGTSV,0.2100756
P6YPVUPK,0.056931663
VRWMJZ7D,0.05489677
DVAPNRDT,0.83797944
GABJZWFM,0.051440306
E8DODBPD,0.051926292
2PZQXKD3,0.1302507
G94J9VEX,0.20202638
BSA7I3BU,0.056349646
MNZMCMXQ,0.05235709
CAZARYWG,0.08962044
SKZDSNNJ,0.13498127
ZTGWBT5H,0.02324602
GMFUBETY,0.056856785
L5EWEZSS,0.051924378
KN3ED8TG,0.27764854
GQXBX4CY,0.10478375
DDTAQUYD,0.052030034
HCCZKX5H,0.04522423
CQIPEKOR,0.06669435
PYPZBWWK,0.052265555
DEKSBM8G,0.051213227
WUZKATGR,0.8192738
K2D6ZF8U,0.33253062
JBNTZ5CJ,0.021617483
NUJOHC6S,0.8419353
JVM2XEHS,0.4223653
RVZWPYHN,0.051649656
ISETEU44,0.2206198
6GDYFYEZ,0.046772588
FSSSQVE7,0.05234657
Q3FQRN3E,0.0834224
2DGEFZ2Y,0.19396335
JZKYHAWL,0.257377
EHND4ME4,0.21832901
AFQMED9S,0.114841044
4KF4DGDJ,0.20997731
IR6GBOWT,0.14738269
JUBKTSDR,0.044478662
VKM4KX3H,0.06460434
ZRZNWGZA,0.83789086
QZBUWFRR,0.021720458
JY6ITEZ8,0.05121402
EPGX8ZCN,0.13069001
OEETHYGG,0.05229885
V57EFEWB,0.06644786
32OVIRAX,0.093793124
BUZEAFOQ,0.05886021
NKFXOFJX,0.05198921
FCENMULJ,0.04875474
HHDQZGMN,0.09814386
GCJKAFUI,0.20662893
83XXHDJC,0.046575695
HLXKGNHG,0.1372008
QAHIXRZA,0.85442847
5KXZA834,0.48834744
VWGVUVZB,0.05182275
AD6IHS6H,0.052282557
FEKSWJW3,0.57071614
IRCNBXCQ,0.14029199
SLC7Z8FF,0.8700681
KRPVUKEN,0.051789038
UYDECDST,0.16116644
PJUMHYRS,0.839874
FEGRZKZP,0.65311915
2ZEICHIM,0.24229091
H6SCDYOX,0.05681539
6XKXSUUY,0.85975695
BBW8WFUT,0.052256256
ZXRVUYIK,0.067223415
UFN6WUNA,0.023428664
IWPZKNMB,0.17728071
DH6UR7D5,0.86779165
RP2UHT8E,0.041454397
89YUI9EU,0.13559018
X9PVAQWZ,0.33945337
F3GVAKEE,0.06361865
EJN43GDU,0.60060483
TFF49EBX,0.062380794
25V8VVDQ,0.049417354
M6CI6KY3,0.18642236
OFYPU6OT,0.024741113
7DNBKLO3,0.83820474
NH6U2ZJA,0.21194263
XWXXUQO9,0.38338763
ECU84WZE,0.24822468
TGKYCDZB,0.0520925
HXBHB5VU,0.12778494
M5EWEBMX,0.098393895
WNMB7YUR,0.08989008
GU5AYUPK,0.86446726
MBTBIZ4Y,0.023366237
3IGPQTVR,0.02647586
UVWMABMD,0.06348587
JKEZYUGE,0.99009025
VNEPP74U,0.07445936
HG5X8MWQ,0.060361877
CHSFH7UO,0.8461413
8ZZGBMFU,0.021866364
IDYWRFDV,0.06825013
H4XTP42Y,0.052595012
4H5T3YUH,0.38087866
VF3R5YEL,0.27718928
MHE7MVDS,0.04791745
R2KLQK7C,0.047651146
QI5KBIR9,0.06287247
J36L7FCI,0.8321512
HWJHEPZJ,0.8410233
4YGUWJYE,0.18727115
FJDHADAX,0.26803604
RYQA6A9R,0.31866664
OBJDGJYH,0.8187895
7GNWUHTC,0.053068977
EMPPMYXB,0.16115017
6NS49GQK,0.81460994
CDXZDOJE,0.26083034
T79B8TA2,0.27608332
EACJGCFZ,0.056310587
OMKFELG2,0.04768954
8FOGQTTF,0.05287847
PEQWCPQP,0.45768076
2WNXMXTC,0.8373265
UDTZQKGY,0.040932514
H7EQZPH3,0.19300711
NTGJKFBV,0.15005013
MNBFRXFY,0.05033757
CQ7G2VQB,0.06921163
ETSNKDOX,0.07016359
NCXKXBUM,0.05156325
N6U6GMAB,0.47255945
EIPUGUU3,0.09441396
GDTGXUMT,0.02155706
DJ2RQBGD,0.2155437
QRYKNTS8,0.0521825
UVGPQLV8,0.05747725
WUGRG77Z,0.052372433
SJZAATYM,0.024215775
RAVNKD2Q,0.053069685
5AUN5CVE,0.85847163
NH2PZHQZ,0.61424786
FHFSXHLM,0.051606044
IMSGSUCP,0.26801983
BNA9SZDH,0.05859438
GDJJXYCM,0.068368256
DYD3V8RY,0.050565086
6GNHG5EZ,0.3468437
3WRWYETG,0.052868903
MERVHJWU,0.2601523
MRUJUDN3,0.8554237
XSDCRJBY,0.05190031
3FXSUAMX,0.8380192
HK2PKVJR,0.06996397
GBXHCUKM,0.8009298
YXMTBK2Q,0.05179902
NAV7CFJU,0.058719892
4B3QFFWL,0.104025014
SFNPCQDZ,0.23373193
C2SWYWQL,0.05072506
LRJRHWKN,0.04420831
YQJJNREF,0.05220664
KRTU9BJZ,0.097145595
36DUUF6Y,0.453471
HNJJSKVX,0.12645692
83UUQMQ7,0.22408433
PNY9ZTPW,0.18476501
Q27BTS5F,0.051703442
2AHJRQZE,0.8434422
4RS9AANC,0.8493815
HBERS6TW,0.06337539
6ZA7FAAJ,0.10223395
VR6NSNZR,0.20918518
MROVBR7J,0.18585542
VSBE4PVS,0.84506476
RHOYNQVY,0.052600957
IS2VLU6H,0.19599374
JQTYGRSC,0.49757466
DUWAQJDV,0.053217635
TFLD2XSG,0.8532028
REARZUUX,0.19793111
FHBA8P2C,0.08462539
V57OXSSH,0.05226685
YJANZ93K,0.05336144
NDFAGBMC,0.2621094
2YVDDVHP,0.13348132
FHZJP9SL,0.05179824
KS4RP6GA,0.8392314
TMNKM9ST,0.1226147
FVZXMNMH,0.06958226
ERRNKCTW,0.04540648
VKJ7E3QN,0.04332582
2OKBTMRP,0.083540365
MHBQAGGV,0.052421648
6HZQN2NW,0.021887036
GRHEMOPA,0.50222147
TYQE5M5C,0.8260313
OG72AHRV,0.09686237
SCNRN3CU,0.052233998
HEQ39K8U,0.46361727
4PIRF75L,0.25652954
M9AXBZKH,0.051617756
3SAO3XSN,0.9979209
RJUW6QIF,0.8395945
CUHZVUAD,0.038795464
5WACZQAZ,0.07517579
LWATSUQE,0.049166873
EBEI5JKS,0.09535234
8VUJHQEU,0.31610662
M59BU8GK,0.05233388
AWAMTCBM,0.024794227
ESJ3EGTM,0.041017435
XLBWHGJI,0.48910376
JAVYGK3C,0.10172752
H82JAZRC,0.07675843
HPBPFQFT,0.05661895
Z7DBZDUJ,0.052392673
7EDYYDEH,0.06364836
MUVAZHDK,0.07561948
6AYQAGRM,0.09178382
DEXQQGCE,0.0221761
ABIKSDFS,0.3721056
66ZVZUNU,0.052169297
7HHJTHY8,0.022637248
GYNMU2AM,0.30323407
ZAEH82JJ,0.43931764
K2Z3HFVQ,0.8749671
KGF3VHYH,0.8350358
HHYHRZ7V,0.84313333
BBVTRDZM,0.1872547
NGTJKZVA,0.2475349
EXQ7KBHM,0.6098906
RVTTAUVS,0.052203685
WQJEDUCS,0.37903178
DUGDE74G,0.26955527
DXNJMY4G,0.05252646
UN3CFZTR,0.8074943
DASSNBD7,0.09305522
JPCHKA6Z,0.11206347
99T5ERME,0.10980362
CXT7WUGA,0.05146835
K397JFCB,0.9876481
TKJZMMLR,0.05323241
FCML68QW,0.28083277
C9YT3MWD,0.052346267
LW9MIPN7,0.054096367
46AUXBUZ,0.08545253
USQZESNL,0.41796413
PTJES4AH,0.22433248
86KZCE4Q,0.86819065
HSPDMCUG,0.8135627
ASTYN8A2,0.0517674
AGWHRUYY,0.21186313
HVIHVMND,0.13197803
DW3KMVCT,0.053191
CXFGS3TS,0.09717505
GMHEEQ6E,0.36168715
JPSBQGVU,0.05134497
WTFBKW5R,0.021460917
JDHGZSVC,0.050035447
X2BUXGQV,0.05241853
5LUALG6W,0.056697294
KQAEBJNC,0.08601945
KDYEJUMW,0.8421883
PGVSKJCQ,0.06434722
ARKQ2RAP,0.0523248
DOHFHLFF,0.04909353
ASER3ZMQ,0.052070394
J44RGVSY,0.18808036
MZRBFQSW,0.5125758
M7KY9RVS,0.1483515
DNZYZCCP,0.06451488
J7J4AUYS,0.052121524
7SKORAWP,0.07468403
EZZOUXGJ,0.8016608
F6FHZ2VC,0.43921492
DAT7YLQG,0.052000456
THHGQYEM,0.051115494
KFRBUMRI,0.8391619
MMFT9S6H,0.10867174
P4ZDPHTF,0.9907644
QCRHVVC7,0.05215689
M8NNFKCE,0.8241786
RKE6XJQ3,0.4684698
75RBIBJQ,0.84167564
J7MTWVBZ,0.25836083
9MLJHVMQ,0.32149136
BGH6F3VQ,0.045574702
8DUJAG7G,0.052225247
MSGUEXA4,0.2897312
KNMSG5AY,0.47356898
XXNWKYNO,0.093141496
H7WOJDYB,0.097132385
48VEEXJE,0.5507088
8BT5QEBI,0.053419862
YU9ORAP3,0.14229777
USRVHPJH,0.24855967
MGJQBSBE,0.02176242
DVYUMGVW,0.23574132
DRX3VTKB,0.027909879
YNQCOKGR,0.19972326
HVYT96W9,0.25341824
9FFYFVWS,0.15150625
9HTAFWS3,0.02627015
VT6KCNEK,0.04123468
ZE8RSZYU,0.85316133
746KDUQN,0.14665145
DI2ERWVY,0.3058671
SCXSEPTG,0.319157
M5WGXGGR,0.09085376
89KATV2X,0.09520964
GRWPEAZ4,0.16002917
KXWBUFXT,0.055118103
GKM9UUDH,0.8241871
QMVHJ7SF,0.051515166
8AJJQEPW,0.17503758
RKMBZM44,0.8379868
GXTGY4GQ,0.22875562
9PSNGLY7,0.05205299
FUYJYQWG,0.4742241
WAMCFHLU,0.48907456
HNQSOUG3,0.051924597
ERFZFTGM,0.08725531
CAFKY4ES,0.171523
D5KPX9SB,0.11708747
UJDCPSEB,0.059592575
STZCB4WT,0.68679327
A3VHJFLL,0.8398035
8HAOSRZB,0.051826008
7TPGHKRE,0.100568704
SX4GN6DK,0.2048979
3ZWAHPWW,0.13274139
CKGX9AHS,0.055707414
PNY2HNNI,0.04698838
KLNQHNRO,0.025077818
ECWTWNWV,0.052517965
G55RSWS4,0.99404573
KNQVZMA4,0.26408046
FFEK8YQB,0.34948474
EGSHIVC3,0.4757884
6Z59YWPA,0.045815423
2SJGBDWL,0.1584158
M8W8MBMH,0.39505896
FTKB645R,0.10764708
GVLH7DCN,0.3101079
OD22FBEY,0.056924127
CQMRTWVP,0.05185472
JZ9R3TGJ,0.05169282
QHTG6PT8,0.15452863
JYNSZNHH,0.05044479
AOY8VFCA,0.17455827
U644KGCF,0.055598445
W9BKG7SL,0.05194294
UU5Z5Z3E,0.021904457
ZTMCCYGX,0.051473662
GMOXEYHD,0.05071034
HERKHUWT,0.32223684
2CHE92GR,0.056479134
HFELIXAA,0.28499848
VAKZYHNR,0.4533247
7RC7I8OW,0.15147531
X3JUY6RJ,0.25594026
NUUS2DE6,0.8399142
7WCXVOKH,0.051982775
28GJE7UK,0.7834853
GATHNVYG,0.19696571
TX6YSXS8,0.2894339
Q8YT457C,0.06837086
JCGAGMQR,0.36890528
75PHCVT7,0.10040312
T6MID3JC,0.57604325
FRM8D9WF,0.3837171
ADWQAEXW,0.07076867
4ZTYADGI,0.41045192
4DFHPMPI,0.065593064
5JLDILU8,0.050100487
GA6ZM39W,0.81064236
F6WNS89E,0.05227162
AXDYENHZ,0.1098696
GDWUATQG,0.054927666
ECQQCMME,0.64488435
CNDXTKXA,0.15221703
LYO9JQXP,0.5036861
FAAMKFQC,0.052246068
57QV6SAV,0.98417914
M7CHKK9A,0.053141367
MYEVR63V,0.049962655
M4JYP8TM,0.22373207
BFWDY9SH,0.047318727
ZEFUVSER,0.05239455
KJSHYH2U,0.83667374
BPFSDRHM,0.34328547
RTDWKMAC,0.8678391
DDVTKHQU,0.047390338
MCJKDC6Z,0.052133307
J3BDJZUW,0.10048905
AQWJ7G5P,0.029771943
KHX9M8P5,0.052197576
A3JNNYUK,0.05189704
CCEIP8XQ,0.77841127
3JRCDENF,0.31942666
G9G5MC5Q,0.20849997
6AH9I8IQ,0.055348575
FT6IXCOW,0.8535843
ACGC7WP7,0.99427503
FP4LAQUT,0.10590182
KBRQPX4J,0.8279778
AZXFER2Z,0.17390305
LEDG856B,0.4116924
ILFSYFJ2,0.04705154
87QNBTUY,0.055933632
8UHLTYEX,0.06818447
GHFBPSCV,0.09290598
9PEVQJXY,0.14460227
KYXSW5FP,0.02260293
FFSWYJ9E,0.05183761
BM2HTIAK,0.45377907
TAGDRM6R,0.039624948
HQAUVEH3,0.051936045
XDA8B4DE,0.09715186
U2LBUBX2,0.05225845
GH3NJ4PJ,0.13821265
9TUC5QGV,0.04608622
PMTWOXWJ,0.24713287
BZ9SSMQ2,0.22340596
FNUMFJ2E,0.11155802
GWYOAHYK,0.05116578
TWFFKLNH,0.8593018
DPKDI8HT,0.2831802
FCQU2BX3,0.3992463
6CHR7THW,0.0565315
KNOSRKKV,0.10237834
FEDNZH6P,0.0851252
MZWKAVQY,0.045820832
U47CFBZJ,0.051047035
DAG9GFJ5,0.14950043
R559MWXN,0.682065
I8VRZVUZ,0.0515818
DGKIWGH7,0.022491911
DAPXK5HV,0.13729298
87AQHEC9,0.6080854
KXCMHDZX,0.05222857
5GQMUUXF,0.8487706
LEEXR4GS,0.31599855
JZSOFZHI,0.053054407
KN4FBW8L,0.053419955
AXEE7XQL,0.21548566
6SJAYFUK,0.4636147
XVJJWZWN,0.2085847
GIWOHPUE,0.11627652
FJTPIJUG,0.052415356
ILEZNMDC,0.84033334
KN9D6GHO,0.44081593
FNZBNJRE,0.8431982
4MGED6JT,0.024947084
IA7SR5KH,0.4830227
UEJMLCDE,0.052563302
FOZNLD6U,0.83930486
AT9RN8JD,0.050757997
QENP2Z6N,0.14041415
SFJFBQOV,0.34213173
FHEEEYU5,0.84381986
HJJRYDTV,0.022120662
MDN7AVVW,0.02871824
2KQM2D6M,0.057885338
RV7JKRE8,0.14458637
HFNWIGNN,0.025481785
6GRP6NJE,0.83977187
EN9UWOY6,0.84088314
GOS7DAJK,0.022384517
RCZTHNGO,0.21972834
3QK78SNF,0.8166312
DAKWUA7N,0.057355415
95XWCI2Y,0.8523445
HQCWUJJN,0.021929499
T2T2KMNC,0.050207376
HFTJEWLK,0.80407083
7JSBAAME,0.25530294
J4OP5LHA,0.051600814
KZJKI5LB,0.052137356
YCJTGR9T,0.9969167
HZJKGOGU,0.05208592
IEER9R3K,0.05825694
AHTS5JTG,0.37698197
UQIUOFZY,0.071734436
JESJU8IH,0.04081543
LQVRERKY,0.8630294
DGRJJTOZ,0.053135045
EHFTTOJ7,0.13623194
TQWLKJKG,0.052145142
VFXAT7AE,0.152039
NZNWCOXA,0.020561326
R48B44VW,0.05138304
4THEOOW5,0.068671495
4BCRGTW6,0.078362666
IBDWMQKF,0.046027426
ZGP5VVBO,0.8423557
N5BPRAFS,0.05069738
59DHVD4Z,0.03595156
RJ9SDOAW,0.08150066
CF43UAU7,0.052238315
GHTAJDZZ,0.12472683
QUFGT2JS,0.13646744
98BUV9LE,0.13556023
66NPURB3,0.19953558
PV2YYXIR,0.048300073
WVBQNCYV,0.06924584
IBNJTQ5M,0.121783204
EEXKSVTE,0.83985823
USZGJDFR,0.05208675
MWK2PFHZ,0.10374367
JUGHV6UB,0.028071217
EL6G7CXY,0.0512165
A8MHPTVU,0.45334235
ESEUSB54,0.051588137
J6YXTO58,0.05205925
QTJDEK3P,0.58649015
EKEDUBPI,0.05252816
B3PXV7EZ,0.06720809
XQQZ7P7I,0.15886061
6LHMAELC,0.3938703
G9URSQHH,0.021932999
AZDEJK4L,0.112877615
PFBUDF3N,0.052047774
DYLII8TP,0.050699405
4Y2CRVS5,0.31998637
CCPRREGM,0.050962526
NRNZFFED,0.4068936
JP3HYUJQ,0.8463229
Z5HBA9QW,0.4662031
4LXMSTBP,0.09478094
ZVSFNLDV,0.81566447
NKXVWGRV,0.07160478
AYEJYSPP,0.38739333
RZO9XYT7,0.052111797
C6DPMODM,0.30289394
F7RGCRYW,0.052665666
YRMEVQXC,0.07596888
AXRFQE9F,0.08975096
ESGW7GNB,0.04683678
KLXXWNFX,0.05834279
GPRZJCPY,0.061964422
AAXAGPTI,0.16805813
EYCH9DCW,0.05183264
LQ4YB2TP,0.27710307
FXTZNRIW,0.099894285
NHD77QWG,0.047210973
D3QEJNTH,0.83985656
K9EE2MDJ,0.050792873
LCDQAU5U,0.043794833
3GYBVJQU,0.05106231
3DQWOY3R,0.05180894
3LNPEKJF,0.022911098
E9IBGBYB,0.22451976
RGGPYVCB,0.05184545
DOP3P6KE,0.07014747
FAG4KGXZ,0.8417114
AWAJ8YCS,0.021374678
F7WZT4BK,0.5875045
SWGPSCDR,0.07356696
5MHD3AEK,0.07764343
BEYYBTUH,0.9576528
DVVTODH8,0.021673918
RPEIMQD7,0.36084434
CPNOTEPL,0.07350761
XS7JSMVR,0.15554327
GGSIPTXS,0.868454
EBAVNKMZ,0.47555858
GOBPDGJZ,0.052649263
NPNJSUZI,0.10258195
4YYBDTGJ,0.5026523
QMQRDZUH,0.025011787
T29DP4JA,0.4536122
9DNRU52W,0.16417176
VYOZ5HNQ,0.46666467
EZECV8OA,0.025105543
UJ8DDGF4,0.02424231
HHSZ89SP,0.07229562
AXLPOHBC,0.42641118
UAZGU9KK,0.051766913
KXWPLXDG,0.09057188
CJYFS3YO,0.08902924
EVA87GT8,0.11203413
9MZIGQBH,0.051561363
HS7U28KV,0.9972589
NCYTZBZC,0.46116665
M38VHGJX,0.84186447
LHNRZGSV,0.051306136
XPVGC6IS,0.9970294
AJTLK4Y2,0.023478568
6KTWSEKG,0.052280225
UYTEOVBU,0.8519477
2DO8TVEK,0.33833292
QTXWGPZM,0.22613882
HMMSLB2P,0.05214135
CT943NZ5,0.9977576
NLBH8KK4,0.052145496
TYT3JDBQ,0.05130931
A3CJIY4T,0.44173223
UTKWEBJT,0.9883748
J6TQVPGH,0.057351105
QZZJWYNB,0.5057173
CYCQPK3G,0.053296357
5TYTDZ4K,0.33896688
